Num,config,Num_Fe,a1,a2,a3,a4,a5,a6,a7,a8,a9,Etot_htr,dEform_eV,Emca_meV,Damp,  # 0:Fe 1:Co
233,CFFFCFCCC,4,1,0,0,0,1,0,1,1,1,-13161.2441478650,-0.617801,-0.5593,0.0196906677
234,CFFFCFCCF,5,1,0,0,0,1,0,1,1,0,-13040.5761009590,-0.769135,-0.1692,0.0248469469
235,CFFFCFCFC,5,1,0,0,0,1,0,1,0,1,-13040.5843999631,-0.994963,-0.2252,0.0228808628
236,CFFFCFCFF,6,1,0,0,0,1,0,1,0,0,-12919.9035341945,-0.797477,0.5881,0.0121792160
237,CFFFCFFCC,5,1,0,0,0,1,0,0,1,1,-13040.5737285288,-0.704578,-0.8861,0.0277778666
238,CFFFCFFCF,6,1,0,0,0,1,0,0,1,0,-12919.9032261927,-0.789096,-1.3572,0.0173714344
239,CFFFCFFFC,6,1,0,0,0,1,0,0,0,1,-12919.9056262546,-0.854405,-0.1922,0.0206128313
240,CFFFCFFFF,7,1,0,0,0,1,0,0,0,0,-12799.2278996025,-0.742339,-0.0156,0.0105850344
241,CFFFFCCCC,4,1,0,0,0,0,1,1,1,1,-13161.2377443117,-0.443552,-0.1994,0.0162336010
242,CFFFFCCCF,5,1,0,0,0,0,1,1,1,0,-13040.5697958541,-0.597564,0.6702,0.0150171469
243,CFFFFCCFC,5,1,0,0,0,0,1,1,0,1,-13040.5746521064,-0.729710,-0.6988,0.0313286110
244,CFFFFCCFF,6,1,0,0,0,0,1,1,0,0,-12919.8963791524,-0.602778,0.0649,0.0157000326
245,CFFFFCFCC,5,1,0,0,0,0,1,0,1,1,-13040.5733124854,-0.693257,-1.0924,0.0447187468
246,CFFFFCFCF,6,1,0,0,0,0,1,0,1,0,-12919.9039585320,-0.809024,-1.2742,0.0080001297
247,CFFFFCFFC,6,1,0,0,0,0,1,0,0,1,-12919.9065983124,-0.880856,-0.3754,0.0201500091
248,CFFFFCFFF,7,1,0,0,0,0,1,0,0,0,-12799.2286335233,-0.762310,0.0601,0.0114326108
249,CFFFFFCCC,5,1,0,0,0,0,0,1,1,1,-13040.5655593185,-0.482282,-0.5858,0.0127807665
250,CFFFFFCCF,6,1,0,0,0,0,0,1,1,0,-12919.8974908317,-0.633029,-0.7739,0.0176230315
251,CFFFFFCFC,6,1,0,0,0,0,0,1,0,1,-12919.9054659826,-0.850044,-0.0146,0.0181538412
252,CFFFFFCFF,7,1,0,0,0,0,0,1,0,0,-12799.2255245598,-0.677711,-0.7198,0.0055653005
253,CFFFFFFCC,6,1,0,0,0,0,0,0,1,1,-12919.8951415806,-0.569102,-0.6124,0.0264392206
254,CFFFFFFCF,7,1,0,0,0,0,0,0,1,0,-12799.2249754697,-0.662769,-0.8621,0.0163975813
255,CFFFFFFFC,7,1,0,0,0,0,0,0,0,1,-12799.2254145494,-0.674717,-0.6213,0.0192487985
256,CFFFFFFFF,8,1,0,0,0,0,0,0,0,0,-12678.5477268749,-0.563712,1.2763,0.0149680671
257,FCCCCCCCC,1,0,1,1,1,1,1,1,1,1,-13523.2491255120,-0.186575,1.2017,0.0062317703
258,FCCCCCCCF,2,0,1,1,1,1,1,1,1,0,-13402.5803979970,-0.319388,1.7001,0.0056270550
259,FCCCCCCFC,2,0,1,1,1,1,1,1,0,1,-13402.5854003346,-0.455509,1.0702,0.0047336547
260,FCCCCCCFF,3,0,1,1,1,1,1,1,0,0,-13281.9075482147,-0.340029,1.9696,0.0023307029
261,FCCCCCFCC,2,0,1,1,1,1,1,0,1,1,-13402.5824981532,-0.376536,0.0975,0.0069467677
262,FCCCCCFCF,3,0,1,1,1,1,1,0,1,0,-13281.9138324219,-0.511031,0.5956,0.0040623265
263,FCCCCCFFC,3,0,1,1,1,1,1,0,0,1,-13281.9160856105,-0.572343,0.5228,0.0076180308
264,FCCCCCFFF,4,0,1,1,1,1,1,0,0,0,-13161.2381217648,-0.453823,1.5918,0.0034844539
265,FCCCCFCCC,2,0,1,1,1,1,0,1,1,1,-13402.5837564734,-0.410777,0.2122,0.0101353704
266,FCCCCFCCF,3,0,1,1,1,1,0,1,1,0,-13281.9151983496,-0.548199,0.3481,0.0081052451
267,FCCCCFCFC,3,0,1,1,1,1,0,1,0,1,-13281.9241910494,-0.792903,0.6854,0.0059051602
268,FCCCCFCFF,4,0,1,1,1,1,0,1,0,0,-13161.2433481303,-0.596040,1.7732,0.0060780739
269,FCCCCFFCC,3,0,1,1,1,1,0,0,1,1,-13281.9134910977,-0.501743,0.2575,0.0056864385
270,FCCCCFFCF,4,0,1,1,1,1,0,0,1,0,-13161.2428344175,-0.582061,-0.0592,0.0263528477
271,FCCCCFFFC,4,0,1,1,1,1,0,0,0,1,-13161.2452570893,-0.647985,0.7056,0.0110637840
272,FCCCCFFFF,5,0,1,1,1,1,0,0,0,0,-13040.5677056580,-0.540687,1.4844,0.0027890177
273,FCCCFCCCC,2,0,1,1,1,0,1,1,1,1,-13402.5828879941,-0.387144,0.7588,0.0067221417
274,FCCCFCCCF,3,0,1,1,1,0,1,1,1,0,-13281.9150138393,-0.543179,1.1274,0.0022522530
275,FCCCFCCFC,3,0,1,1,1,0,1,1,0,1,-13281.9198505884,-0.674793,-0.0595,0.0081096640
276,FCCCFCCFF,4,0,1,1,1,0,1,1,0,0,-13161.2417286806,-0.551972,0.8858,0.0043721065
277,FCCCFCFCC,3,0,1,1,1,0,1,0,1,1,-13281.9188574508,-0.647769,-0.1044,0.0073485470
278,FCCCFCFCF,4,0,1,1,1,0,1,0,1,0,-13161.2496536557,-0.767622,0.3006,0.0126027365
279,FCCCFCFFC,4,0,1,1,1,0,1,0,0,1,-13161.2523613255,-0.841301,0.1517,0.0077358923
280,FCCCFCFFF,5,0,1,1,1,0,1,0,0,0,-13040.5741907804,-0.717156,0.8471,0.0105001315
281,FCCCFFCCC,3,0,1,1,1,0,0,1,1,1,-13281.9122303302,-0.467435,0.0672,0.0081603487
282,FCCCFFCCF,4,0,1,1,1,0,0,1,1,0,-13161.2438919527,-0.610838,0.4085,0.0086243023
283,FCCCFFCFC,4,0,1,1,1,0,0,1,0,1,-13161.2524961829,-0.844971,0.3068,0.0088813451
284,FCCCFFCFF,5,0,1,1,1,0,0,1,0,0,-13040.5719494368,-0.656166,0.7783,0.0177307741
285,FCCCFFFCC,4,0,1,1,1,0,0,0,1,1,-13161.2427421312,-0.579549,0.1873,0.0051032470
286,FCCCFFFCF,5,0,1,1,1,0,0,0,1,0,-13040.5722534120,-0.664438,-0.1976,0.0242432413
287,FCCCFFFFC,5,0,1,1,1,0,0,0,0,1,-13040.5734394471,-0.696712,0.6306,0.0153626767
288,FCCCFFFFF,6,0,1,1,1,0,0,0,0,0,-12919.8961220422,-0.595782,1.6436,0.0011828320
289,FCCFCCCCC,2,0,1,1,0,1,1,1,1,1,-13402.5831657497,-0.394702,0.6283,0.0077955861
290,FCCFCCCCF,3,0,1,1,0,1,1,1,1,0,-13281.9148429768,-0.538529,0.2983,0.0072380509
291,FCCFCCCFC,3,0,1,1,0,1,1,1,0,1,-13281.9192266756,-0.657816,0.0768,0.0051803241
292,FCCFCCCFF,4,0,1,1,0,1,1,1,0,0,-13161.2414738468,-0.545038,1.0870,0.0048609925
293,FCCFCCFCC,3,0,1,1,0,1,1,0,1,1,-13281.9161201411,-0.573283,-1.4582,0.0085148767
294,FCCFCCFCF,4,0,1,1,0,1,1,0,1,0,-13161.2472513112,-0.702251,-0.1737,0.0094875423
295,FCCFCCFFC,4,0,1,1,0,1,1,0,0,1,-13161.2500728283,-0.779028,-0.5414,0.0111040379
296,FCCFCCFFF,5,0,1,1,0,1,1,0,0,0,-13040.5716243732,-0.647321,0.1593,0.0111302205
297,FCCFCFCCC,3,0,1,1,0,1,0,1,1,1,-13281.9189391511,-0.649992,-0.7238,0.0138981675
298,FCCFCFCCF,4,0,1,1,0,1,0,1,1,0,-13161.2504329894,-0.788828,-0.5948,0.0077771952
299,FCCFCFCFC,4,0,1,1,0,1,0,1,0,1,-13161.2594396521,-1.033912,-0.2958,0.0108636367
300,FCCFCFCFF,5,0,1,1,0,1,0,1,0,0,-13040.5785360538,-0.835397,0.5780,0.0094046073
301,FCCFCFFCC,4,0,1,1,0,1,0,0,1,1,-13161.2486745921,-0.740980,-0.6978,0.0072496181
302,FCCFCFFCF,5,0,1,1,0,1,0,0,1,0,-13040.5776544300,-0.811407,-1.0719,0.0259569656
303,FCCFCFFFC,5,0,1,1,0,1,0,0,0,1,-13040.5801516212,-0.879359,0.0762,0.0141512433
304,FCCFCFFFF,6,0,1,1,0,1,0,0,0,0,-12919.9026888899,-0.774475,0.5516,0.0042302891
305,FCCFFCCCC,3,0,1,1,0,0,1,1,1,1,-13281.9118216869,-0.456316,-0.2727,0.0113552076
306,FCCFFCCCF,4,0,1,1,0,0,1,1,1,0,-13161.2437819794,-0.607845,0.1024,0.0089295978
307,FCCFFCCFC,4,0,1,1,0,0,1,1,0,1,-13161.2491964442,-0.755180,-0.6415,0.0098083864
308,FCCFFCCFF,5,0,1,1,0,0,1,1,0,0,-13040.5709769115,-0.629703,0.0150,0.0057794927
309,FCCFFCFCC,4,0,1,1,0,0,1,0,1,1,-13161.2476571031,-0.713293,-1.0092,0.0084846428
310,FCCFFCFCF,5,0,1,1,0,0,1,0,1,0,-13040.5777908984,-0.815121,-0.6439,0.0146676114
311,FCCFFCFFC,5,0,1,1,0,0,1,0,0,1,-13040.5807908335,-0.896753,-0.6249,0.0091628050
312,FCCFFCFFF,6,0,1,1,0,0,1,0,0,0,-12919.9026834735,-0.774328,-0.1996,0.0175624707
313,FCCFFFCCC,4,0,1,1,0,0,0,1,1,1,-13161.2406925131,-0.523776,-0.7169,0.0082357743
314,FCCFFFCCF,5,0,1,1,0,0,0,1,1,0,-13040.5719530531,-0.656265,-0.2325,0.0114011030
315,FCCFFFCFC,5,0,1,1,0,0,0,1,0,1,-13040.5803185558,-0.883902,-0.1488,0.0138098952
316,FCCFFFCFF,6,0,1,1,0,0,0,1,0,0,-12919.9003828097,-0.711723,-0.4063,0.0188954410
317,FCCFFFFCC,5,0,1,1,0,0,0,0,1,1,-13040.5707229016,-0.622791,-0.9477,0.0147383939
318,FCCFFFFCF,6,0,1,1,0,0,0,0,1,0,-12919.9002190458,-0.707267,-1.1505,0.0151497752
319,FCCFFFFFC,6,0,1,1,0,0,0,0,0,1,-12919.9007408354,-0.721466,-0.4310,0.0130344753
320,FCCFFFFFF,7,0,1,1,0,0,0,0,0,0,-12799.2234988730,-0.622589,0.3237,0.0108438332
321,FCFCCCCCC,2,0,1,0,1,1,1,1,1,1,-13402.5827402306,-0.383123,0.3296,0.0111500312
322,FCFCCCCCF,3,0,1,0,1,1,1,1,1,0,-13281.9137844324,-0.509725,0.4806,0.0053363954
323,FCFCCCCFC,3,0,1,0,1,1,1,1,0,1,-13281.9203822109,-0.689260,0.7382,0.0105653066
324,FCFCCCCFF,4,0,1,0,1,1,1,1,0,0,-13161.2418036286,-0.554011,1.1332,0.0059088812
325,FCFCCCFCC,3,0,1,0,1,1,1,0,1,1,-13281.9165388466,-0.584676,-0.2287,0.0094018755
326,FCFCCCFCF,4,0,1,0,1,1,1,0,1,0,-13161.2470113399,-0.695721,0.0536,0.0073877697
327,FCFCCCFFC,4,0,1,0,1,1,1,0,0,1,-13161.2493026579,-0.758071,-0.2323,0.0121093413
328,FCFCCCFFF,5,0,1,0,1,1,1,0,0,0,-13040.5722686119,-0.664851,0.6165,0.0051430102
329,FCFCCFCCC,3,0,1,0,1,1,0,1,1,1,-13281.9160934051,-0.572555,-0.6694,0.0103563761
330,FCFCCFCCF,4,0,1,0,1,1,0,1,1,0,-13161.2469448812,-0.693912,-0.6255,0.0076794827
331,FCFCCFCFC,4,0,1,0,1,1,0,1,0,1,-13161.2557358461,-0.933127,-0.8274,0.0121230979
332,FCFCCFCFF,5,0,1,0,1,1,0,1,0,0,-13040.5756296973,-0.756311,0.0479,0.0052579052
333,FCFCCFFCC,4,0,1,0,1,1,0,0,1,1,-13161.2454874686,-0.654254,-0.9626,0.0093077981
334,FCFCCFFCF,5,0,1,0,1,1,0,0,1,0,-13040.5750175763,-0.739655,-0.8716,0.0097930712
335,FCFCCFFFC,5,0,1,0,1,1,0,0,0,1,-13040.5771768264,-0.798411,-0.2417,0.0077044095
336,FCFCCFFFF,6,0,1,0,1,1,0,0,0,0,-12919.9000911286,-0.703786,-0.0223,0.0047730215
337,FCFCFCCCC,3,0,1,0,1,0,1,1,1,1,-13281.9176280628,-0.614315,-0.3894,0.0144138867
338,FCFCFCCCF,4,0,1,0,1,0,1,1,1,0,-13161.2493695237,-0.759890,-0.1625,0.0113255613
339,FCFCFCCFC,4,0,1,0,1,0,1,1,0,1,-13161.2540532669,-0.887341,-0.8228,0.0121940933
340,FCFCFCCFF,5,0,1,0,1,0,1,1,0,0,-13040.5764706261,-0.779194,-0.4891,0.0056713982
341,FCFCFCFCC,4,0,1,0,1,0,1,0,1,1,-13161.2525662420,-0.846877,-1.1169,0.0140397086
342,FCFCFCFCF,5,0,1,0,1,0,1,0,1,0,-13040.5834333141,-0.968659,-0.8802,0.0062832847
343,FCFCFCFFC,5,0,1,0,1,0,1,0,0,1,-13040.5858015555,-1.033102,-1.1027,0.0165136829
344,FCFCFCFFF,6,0,1,0,1,0,1,0,0,0,-12919.9077931892,-0.913370,-0.3153,0.0077262013
345,FCFCFFCCC,4,0,1,0,1,0,0,1,1,1,-13161.2459126625,-0.665824,-1.3205,0.0139498381
346,FCFCFFCCF,5,0,1,0,1,0,0,1,1,0,-13040.5775798334,-0.809377,-0.8416,0.0114958487
347,FCFCFFCFC,5,0,1,0,1,0,0,1,0,1,-13040.5857553930,-1.031846,-0.8517,0.0238390342
348,FCFCFFCFF,6,0,1,0,1,0,0,1,0,0,-12919.9055987279,-0.853656,-0.5162,0.0088863387
349,FCFCFFFCC,5,0,1,0,1,0,0,0,1,1,-13040.5764710539,-0.779206,-1.2657,0.0167231329
350,FCFCFFFCF,6,0,1,0,1,0,0,0,1,0,-12919.9059040688,-0.861965,-1.7515,0.0132239069
351,FCFCFFFFC,6,0,1,0,1,0,0,0,0,1,-12919.9070736734,-0.893791,-0.9874,0.0149172938
352,FCFCFFFFF,7,0,1,0,1,0,0,0,0,0,-12799.2294312169,-0.784016,0.2060,0.0111368777
353,FCFFCCCCC,3,0,1,0,0,1,1,1,1,1,-13281.9108943347,-0.431081,-0.0620,0.0122909529
354,FCFFCCCCF,4,0,1,0,0,1,1,1,1,0,-13161.2423054816,-0.567668,0.2152,0.0093122834
355,FCFFCCCFC,4,0,1,0,0,1,1,1,0,1,-13161.2465184427,-0.682308,-0.1707,0.0124365105
356,FCFFCCCFF,5,0,1,0,0,1,1,1,0,0,-13040.5693264232,-0.584790,0.7799,0.0105743415
357,FCFFCCFCC,4,0,1,0,0,1,1,0,1,1,-13161.2436528645,-0.604332,-1.8777,0.0099374009
358,FCFFCCFCF,5,0,1,0,0,1,1,0,1,0,-13040.5743207650,-0.720693,-0.6339,0.0089108606
359,FCFFCCFFC,5,0,1,0,0,1,1,0,0,1,-13040.5773371744,-0.802774,-1.1218,0.0119069750
360,FCFFCCFFF,6,0,1,0,0,1,1,0,0,0,-12919.8995973217,-0.690349,-0.7327,0.0055274892
361,FCFFCFCCC,4,0,1,0,0,1,0,1,1,1,-13161.2456177189,-0.657798,-1.2296,0.0152409016
362,FCFFCFCCF,5,0,1,0,0,1,0,1,1,0,-13040.5775268091,-0.807934,-1.0381,0.0178608149
363,FCFFCFCFC,5,0,1,0,0,1,0,1,0,1,-13040.5856026519,-1.027689,-1.1739,0.0257918793
364,FCFFCFCFF,6,0,1,0,0,1,0,1,0,0,-12919.9052008763,-0.842830,-0.6208,0.0083275633
365,FCFFCFFCC,5,0,1,0,0,1,0,0,1,1,-13040.5749642092,-0.738202,-1.5014,0.0207485533
366,FCFFCFFCF,6,0,1,0,0,1,0,0,1,0,-12919.9045426970,-0.824920,-1.8335,0.0130048263
367,FCFFCFFFC,6,0,1,0,0,1,0,0,0,1,-12919.9070085455,-0.892019,-0.8951,0.0135400200
368,FCFFCFFFF,7,0,1,0,0,1,0,0,0,0,-12799.2291787587,-0.777147,-0.3653,0.0064209948
369,FCFFFCCCC,4,0,1,0,0,0,1,1,1,1,-13161.2396584384,-0.495638,-0.2966,0.0179063171
370,FCFFFCCCF,5,0,1,0,0,0,1,1,1,0,-13040.5718433080,-0.653278,0.0129,0.0123392724
371,FCFFFCCFC,5,0,1,0,0,0,1,1,0,1,-13040.5765312228,-0.780843,-1.0261,0.0179728034
372,FCFFFCCFF,6,0,1,0,0,0,1,1,0,0,-12919.8984632820,-0.659490,-0.4084,0.0089123003
373,FCFFFCFCC,5,0,1,0,0,0,1,0,1,1,-13040.5757180694,-0.758716,-1.1593,0.0125683936
374,FCFFFCFCF,6,0,1,0,0,0,1,0,1,0,-12919.9062353991,-0.870980,-1.2861,0.0138308706
375,FCFFFCFFC,6,0,1,0,0,0,1,0,0,1,-12919.9089005992,-0.943504,-1.0597,0.0146230032
376,FCFFFCFFF,7,0,1,0,0,0,1,0,0,0,-12799.2306751151,-0.817864,-0.1422,0.0069657222
377,FCFFFFCCC,5,0,1,0,0,0,0,1,1,1,-13040.5681773992,-0.553524,-1.0881,0.0107889869
378,FCFFFFCCF,6,0,1,0,0,0,0,1,1,0,-12919.9001540747,-0.705499,-0.7713,0.0138129454
379,FCFFFFCFC,6,0,1,0,0,0,0,1,0,1,-12919.9081644041,-0.923471,-0.5263,0.0141444575
380,FCFFFFCFF,7,0,1,0,0,0,0,1,0,0,-12799.2281262439,-0.748506,-0.2712,0.0117613122
381,FCFFFFFCC,6,0,1,0,0,0,0,0,1,1,-12919.8978858650,-0.643778,-1.2028,0.0160406581
382,FCFFFFFCF,7,0,1,0,0,0,0,0,1,0,-12799.2272831590,-0.725565,-0.0057,0.0131367952
383,FCFFFFFFC,7,0,1,0,0,0,0,0,0,1,-12799.2277050485,-0.737045,-0.4016,0.0165053618
384,FCFFFFFFF,8,0,1,0,0,0,0,0,0,0,-12678.5504508231,-0.637834,0.6289,0.0081400958
385,FFCCCCCCC,2,0,0,1,1,1,1,1,1,1,-13402.5746134891,-0.161983,1.3995,0.0064940770
386,FFCCCCCCF,3,0,0,1,1,1,1,1,1,0,-13281.9059615148,-0.296852,1.4755,0.0034902357
387,FFCCCCCFC,3,0,0,1,1,1,1,1,0,1,-13281.9126019634,-0.477548,1.3855,0.0068469192
388,FFCCCCCFF,4,0,0,1,1,1,1,1,0,0,-13161.2337540545,-0.334971,1.9297,0.0044832029
389,FFCCCCFCC,3,0,0,1,1,1,1,0,1,1,-13281.9092367009,-0.385975,0.6538,0.0049659499
390,FFCCCCFCF,4,0,0,1,1,1,1,0,1,0,-13161.2402003917,-0.510385,1.4525,0.0070513078
391,FFCCCCFFC,4,0,0,1,1,1,1,0,0,1,-13161.2431573810,-0.590849,1.3178,0.0065904755
392,FFCCCCFFF,5,0,0,1,1,1,1,0,0,0,-13040.5655182978,-0.481166,1.9950,0.0014882267
393,FFCCCFCCC,3,0,0,1,1,1,0,1,1,1,-13281.9084377697,-0.364235,0.1428,0.0076986418
394,FFCCCFCCF,4,0,0,1,1,1,0,1,1,0,-13161.2399556211,-0.503725,0.9202,0.0071181975
395,FFCCCFCFC,4,0,0,1,1,1,0,1,0,1,-13161.2487953667,-0.744266,0.5497,0.0170845400
396,FFCCCFCFF,5,0,0,1,1,1,0,1,0,0,-13040.5684006746,-0.559599,1.6946,0.0072288868
397,FFCCCFFCC,4,0,0,1,1,1,0,0,1,1,-13161.2386925495,-0.469355,0.2992,0.0064141080
398,FFCCCFFCF,5,0,0,1,1,1,0,0,1,0,-13040.5681875542,-0.553800,0.5438,0.0157172312
399,FFCCCFFFC,5,0,0,1,1,1,0,0,0,1,-13040.5703511457,-0.612675,1.1444,0.0086210521
400,FFCCCFFFF,6,0,0,1,1,1,0,0,0,0,-12919.8930808043,-0.513026,1.6014,0.0019570532
401,FFCCFCCCC,3,0,0,1,1,0,1,1,1,1,-13281.9076611167,-0.343101,0.1885,0.0094915982
402,FFCCFCCCF,4,0,0,1,1,0,1,1,1,0,-13161.2395551450,-0.492827,0.4512,0.0050073058
403,FFCCFCCFC,4,0,0,1,1,0,1,1,0,1,-13161.2443751084,-0.623985,-0.5905,0.0065704505
404,FFCCFCCFF,5,0,0,1,1,0,1,1,0,0,-13040.5663164893,-0.502886,0.5768,0.0027045359
405,FFCCFCFCC,4,0,0,1,1,0,1,0,1,1,-13161.2428576912,-0.582694,-0.5194,0.0099771362
406,FFCCFCFCF,5,0,0,1,1,0,1,0,1,0,-13040.5739287575,-0.710026,-0.2373,0.0055119862
407,FFCCFCFFC,5,0,0,1,1,0,1,0,0,1,-13040.5766542876,-0.784192,-0.4526,0.0038226887
408,FFCCFCFFF,6,0,0,1,1,0,1,0,0,0,-12919.8985092479,-0.660741,0.1422,0.0096150706
409,FFCCFFCCC,4,0,0,1,1,0,0,1,1,1,-13161.2371981941,-0.428691,-0.2563,0.0078872936
410,FFCCFFCCF,5,0,0,1,1,0,0,1,1,0,-13040.5689062108,-0.573356,-0.0653,0.0067014598
411,FFCCFFCFC,5,0,0,1,1,0,0,1,0,1,-13040.5770972234,-0.796245,-0.1899,0.0077303562
412,FFCCFFCFF,6,0,0,1,1,0,0,1,0,0,-12919.8966151605,-0.609200,0.4957,0.0080901156
413,FFCCFFFCC,5,0,0,1,1,0,0,0,1,1,-13040.5673557003,-0.531164,-0.8600,0.0073419999
414,FFCCFFFCF,6,0,0,1,1,0,0,0,1,0,-12919.8964358059,-0.604320,-0.9227,0.0133029201
415,FFCCFFFFC,6,0,0,1,1,0,0,0,0,1,-12919.8982215333,-0.652912,-0.0309,0.0091832088
416,FFCCFFFFF,7,0,0,1,1,0,0,0,0,0,-12799.2205927446,-0.543509,0.8919,0.0032940133
417,FFCFCCCCC,3,0,0,1,0,1,1,1,1,1,-13281.9100514196,-0.408144,0.9713,0.0061608076
418,FFCFCCCCF,4,0,0,1,0,1,1,1,1,0,-13161.2413006558,-0.540325,1.1000,0.0112368577
419,FFCFCCCFC,4,0,0,1,0,1,1,1,0,1,-13161.2460411402,-0.669320,0.7458,0.0096222686
420,FFCFCCCFF,5,0,0,1,0,1,1,1,0,0,-13040.5683809229,-0.559062,1.5585,0.0117998579
421,FFCFCCFCC,4,0,0,1,0,1,1,0,1,1,-13161.2425358635,-0.573937,-0.9228,0.0081450298
422,FFCFCCFCF,5,0,0,1,0,1,1,0,1,0,-13040.5736337810,-0.702000,-0.2218,0.0146625942
423,FFCFCCFFC,5,0,0,1,0,1,1,0,0,1,-13040.5762656058,-0.773615,-0.2929,0.0103364270
424,FFCFCCFFF,6,0,0,1,0,1,1,0,0,0,-12919.8984575921,-0.659335,0.2094,0.0064820177
425,FFCFCFCCC,4,0,0,1,0,1,0,1,1,1,-13161.2450529988,-0.642431,0.0355,0.0090051883
426,FFCFCFCCF,5,0,0,1,0,1,0,1,1,0,-13040.5764321277,-0.778147,-0.0174,0.0151969004
427,FFCFCFCFC,5,0,0,1,0,1,0,1,0,1,-13040.5849546606,-1.010057,-0.3504,0.0184358263
428,FFCFCFCFF,6,0,0,1,0,1,0,1,0,0,-12919.9043366231,-0.819312,0.7142,0.0095605492
429,FFCFCFFCC,5,0,0,1,0,1,0,0,1,1,-13040.5739304801,-0.710073,-0.4131,0.0139096546
430,FFCFCFFCF,6,0,0,1,0,1,0,0,1,0,-12919.9038804105,-0.806898,-1.2142,0.0101961943
431,FFCFCFFFC,6,0,0,1,0,1,0,0,0,1,-12919.9062149374,-0.870424,-0.2250,0.0199090882
432,FFCFCFFFF,7,0,0,1,0,1,0,0,0,0,-12799.2282977913,-0.753174,0.3538,0.0050949983
433,FFCFFCCCC,4,0,0,1,0,0,1,1,1,1,-13161.2387745256,-0.471585,0.1543,0.0119645693
434,FFCFFCCCF,5,0,0,1,0,0,1,1,1,0,-13040.5707075038,-0.622372,0.2001,0.0157806960
435,FFCFFCCFC,5,0,0,1,0,0,1,1,0,1,-13040.5753660555,-0.749137,-0.4414,0.0178341230
436,FFCFFCCFF,6,0,0,1,0,0,1,1,0,0,-12919.8975150086,-0.633686,0.0561,0.0101439821
437,FFCFFCFCC,5,0,0,1,0,0,1,0,1,1,-13040.5737555516,-0.705313,-1.1334,0.0254192327
438,FFCFFCFCF,6,0,0,1,0,0,1,0,1,0,-12919.9045746031,-0.825788,-0.8027,0.0093085717
439,FFCFFCFFC,6,0,0,1,0,0,1,0,0,1,-12919.9073519122,-0.901362,-0.6274,0.0146758592
440,FFCFFCFFF,7,0,0,1,0,0,1,0,0,0,-12799.2291675641,-0.776842,-0.1549,0.0055148491
441,FFCFFFCCC,5,0,0,1,0,0,0,1,1,1,-13040.5678090496,-0.543501,-0.4924,0.0071707737
442,FFCFFFCCF,6,0,0,1,0,0,0,1,1,0,-12919.8994525002,-0.686408,-0.1566,0.0082588806
443,FFCFFFCFC,6,0,0,1,0,0,0,1,0,1,-12919.9076378205,-0.909142,0.0184,0.0076877391
444,FFCFFFCFF,7,0,0,1,0,0,0,1,0,0,-12799.2275522103,-0.732886,0.0790,0.0075776867
445,FFCFFFFCC,6,0,0,1,0,0,0,0,1,1,-12919.8978096749,-0.641705,-0.6067,0.0166809174
446,FFCFFFFCF,7,0,0,1,0,0,0,0,1,0,-12799.2274443255,-0.729950,-0.8157,0.0125254263
447,FFCFFFFFC,7,0,0,1,0,0,0,0,0,1,-12799.2281615638,-0.749467,-0.1128,0.0084114422
448,FFCFFFFFF,8,0,0,1,0,0,0,0,0,0,-12678.5504513797,-0.637849,0.7435,0.0117320296
449,FFFCCCCCC,3,0,0,0,1,1,1,1,1,1,-13281.9070029390,-0.325191,1.2381,0.0031611642
450,FFFCCCCCF,4,0,0,0,1,1,1,1,1,0,-13161.2370074521,-0.423501,1.4488,0.0078506701
451,FFFCCCCFC,4,0,0,0,1,1,1,1,0,1,-13161.2441036790,-0.616599,1.4420,0.0066934738
452,FFFCCCCFF,5,0,0,0,1,1,1,1,0,0,-13040.5655733168,-0.482663,1.7864,0.0038469739
453,FFFCCCFCC,4,0,0,0,1,1,1,0,1,1,-13161.2402938231,-0.512928,0.3182,0.0076951169
454,FFFCCCFCF,5,0,0,0,1,1,1,0,1,0,-13040.5709022004,-0.627670,0.5827,0.0093683507
455,FFFCCCFFC,5,0,0,0,1,1,1,0,0,1,-13040.5728193348,-0.679837,0.8235,0.0087427675
456,FFFCCCFFF,6,0,0,0,1,1,1,0,0,0,-12919.8961777681,-0.597298,1.8043,0.0016411346
457,FFFCCFCCC,4,0,0,0,1,1,0,1,1,1,-13161.2390783524,-0.479853,-0.4081,0.0084461594
458,FFFCCFCCF,5,0,0,0,1,1,0,1,1,0,-13040.5705956330,-0.619327,-0.3361,0.0087210972
459,FFFCCFCFC,5,0,0,0,1,1,0,1,0,1,-13040.5785572853,-0.835975,-0.3669,0.0144076177
460,FFFCCFCFF,6,0,0,0,1,1,0,1,0,0,-12919.8989730900,-0.673363,0.3962,0.0046979950
461,FFFCCFFCC,5,0,0,0,1,1,0,0,1,1,-13040.5689271397,-0.573925,-0.7806,0.0150502596
462,FFFCCFFCF,6,0,0,0,1,1,0,0,1,0,-12919.8986215116,-0.663796,-0.9865,0.0133896462
463,FFFCCFFFC,6,0,0,0,1,1,0,0,0,1,-12919.9010879695,-0.730912,-0.3271,0.0114132441
464,FFFCCFFFF,7,0,0,0,1,1,0,0,0,0,-12799.2236184085,-0.625842,0.5901,0.0043943244
465,FFFCFCCCC,4,0,0,0,1,0,1,1,1,1,-13161.2415082726,-0.545974,0.3173,0.0092912217
